,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
435,gp:AOqpTOFB4HlznYIAnlqtCmRkXw1XZLpIwc430dVigLWJz5FFp6FpaiVjcdHm-VyxT-yLYUVsHRagctSe_Svccg,Tracy Trey,https://play-lh.googleusercontent.com/a-/AOh14GjRWc7k9fnMZTJu-5GyDbxoSomnJqEER5utg4zZZsg,I love this app. The meditations are helpful.,5,0,5.9,2020-12-29 18:18:51,,
436,gp:AOqpTOH4TH7_I68dypRm1NHBVRXgWF9aWhjmoMpl6UPM-FXLxXZxNMML14yTt-fIS1vdz57JjOHQRFtxG3TnNA,Debra Stewart,https://play-lh.googleusercontent.com/-_zdBjNYEYa4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnl0P0fNc5kEGMsG_hp00xSnr3aVA/photo.jpg,Its soothing and calming and there story's are so good,5,1,5.10,2021-01-23 07:51:08,,
437,gp:AOqpTOEE3oXNxtgbW_aXJaMnUPIQYVa6EfVDBxxjFaVCz4fFHh-wkcrCXBKFp7qFPmL39_aH9m0c_Cx5_87rmA,Alex Ledinich,https://play-lh.googleusercontent.com/-ZItq-gQ9oH0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckdCyyIKYq1_9y3hiBsRgjz0hPUnQ/photo.jpg,I love it best therapy for when for when life gets to crazy around the house or at a job.,5,0,5.10,2021-01-02 09:56:14,,
438,gp:AOqpTOE8CS77BI1T4Nz8Vpq_JfypNHDtIIXsT7APra1WgiUGBZot5ceiCmcDzHV411gSgHuexGRjJUE_IKUV0g,Megan Hansen,https://play-lh.googleusercontent.com/a-/AOh14GjBr7sFzajqCP6TnfOfLiZpnnhBegrGl566W_v72xQ,I notice a difference in my day when I don't start with a daily calm meditation.,5,0,5.9,2020-12-10 18:44:15,,
439,gp:AOqpTOHkUPSLL4_1MBE_DJs0uzqw7ihC2tkHuF34gnSorPdw1Zuxchh-Ar1DIOl0hmR65mtI5FiyBp73PUny-A,Martha Aranguiz,https://play-lh.googleusercontent.com/a-/AOh14GjplL4OKN6AeJdnbCawbqjxK7HwUk9f2q4j1y8zew,learning to meditate properly makes a world of difference to my mornings,5,0,5.12.1,2021-02-16 18:55:46,,
440,gp:AOqpTOFYEhUDyi9WzlezawpmqwAO_DpyA7-f3yg_7PhbAQKa2Atlue8D5j6zLVZA9-WQU54E_NH9_hPVGJxxlg,Karisma Harrypersad,https://play-lh.googleusercontent.com/a-/AOh14Gg9sPLoGuKQLeK8uZiXrg0BMHC_ScBn887sh2DV6A,I think that its an incredible app and people that has stress they should really try this.,5,0,5.10,2020-12-28 16:11:17,,
441,gp:AOqpTOHr2V2hrb55ahVE-H5ATzls9V3pj5oq0afCYsvbN0m96tlbRQ94aSso2ukMq59WyBXt2aRyWavHTSK4Fg,David Martin,https://play-lh.googleusercontent.com/-QcDFyixo7ac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGUaDUtygbNQo1JDK8WF4CnVIcFA/photo.jpg,is a really good app I use when im stressed out,5,0,5.11.1,2021-02-09 06:12:29,,
442,gp:AOqpTOG8o7bw3mZWCY0cl8MqDLGBTJRodpUNHZAi2CbANM1tIZcDqPIBALw6ygWTcgSPJ0_gTiCO7rYtPH05lw,Pamela Mcguire,https://play-lh.googleusercontent.com/a-/AOh14Gi4s54CYd9b8Kl5cRvY92gcdwVNc1MHjnz0A07rew,I lost my daughter and this app helps me every night I go to sleep listening to this app the stories the people everything about this app is perfect for me dont change and please dont stop thank you Pamela McGuire big fan,5,0,5.10,2021-01-07 20:05:02,,
443,gp:AOqpTOHhihepNB5t4ZomuBT0_L6fCDlQ8fwZiKuMEmTmYOptsShbhVLbNadFAE38lduMwVsBmkyNItNW6Agozw,Donut Lilydraws2,https://play-lh.googleusercontent.com/a-/AOh14GjID9LkXglvGXKRyz0V164Ad-OYuLmJBAu_eiAxKg,So calming for sleep when I close my eyes I slept already I love this app 10/10,5,0,5.11.1,2021-02-12 21:32:54,,
444,gp:AOqpTOHBP6mBwbpmFq5sveK0rDTtmWCPVDPi8kfuK-Df4ZgIBjzDlXIclrka73Wqy2lUC_m1x9mJDETqiP4v3A,Giulia Orefice,https://play-lh.googleusercontent.com/-S-d0iTSpBaI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLpEaXbypfRMn4VXBl9UilGjoqlQ/photo.jpg,Genial. If you strugge to relax or want to start to maditate u will love this app,5,0,5.10,2020-12-28 09:48:40,,
445,gp:AOqpTOGZ8Yz-8ErERxpcIKc3IAuCv1VJVIpMmEjRcFFMkuGJRzMISkEEunFV7qmMmBqnPVdlaYMFVKi5fIzumQ,JustEbania,https://play-lh.googleusercontent.com/a-/AOh14Gg5f2-ofVqXJj39oIjfQc_-3cNK92yICQoX84l2nmo,I actually used this app today for the first time. I had to keep myself in the moment but her voice is so soothing and the sound of the water and the slow sound of birds chirping and nature it's just so relaxing. I didn't think this would help me because I have a terrible migraine today but believe it or not this actually helps my entire body to just relax and although I still will take a pill for my migraine I definitely feel probably 60% better. I love this app a definite keeper ❤️❤️❤️,5,1,5.8,2020-12-07 20:37:21,,
446,gp:AOqpTOGbMW5R5fpDwddKbMNc5cs8s2vp7wHNGnahF0ulcymCkaQivV1krWbyN8vqT3SDEfAoUsGirGm9bDnccQ,Kimber Dutton,https://play-lh.googleusercontent.com/a-/AOh14GjP5Bw-FXbzw_NooTSYEgAnhQrgoXFv3l4rznCPww,The only app I pay to have and it is worth every penny!,5,0,5.9,2020-12-09 18:40:40,,
447,gp:AOqpTOFbJ4FhmjFAK_S6fGsKK8ocC4fn7GOs96KVzYn0ByXYuvdYFgZ4pzldwvMr-PrZsqECVXSfHzyakmMgDg,Ken Schlichting,https://play-lh.googleusercontent.com/-3I0S1fNdWtw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckVGaHMzW2oIDegPDcnehRo4s0JKQ/photo.jpg,Easy to follow and relaxing.,5,0,5.9,2020-12-12 15:25:38,,
448,gp:AOqpTOFRIz-vQ0AZ5URk6dszhBWMYtd3tBeHMw_Z49h8StijZ4Gem-pTEjcgm2BnczsheDT7OV0xX4hmpLr05g,Eddie Aguilar,https://play-lh.googleusercontent.com/-erTq1YTpH30/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclF_wA9TLhxU0BuRK9ipl1ZgtkOSQ/photo.jpg,easy and simple to follow.... calms and relaxes the mind,5,0,5.10,2021-01-24 18:38:43,,
449,gp:AOqpTOGIaPJo3LYyQdod39Y5Xtnb6UW6znjYpO2rwlkqYxBdJUS3MoDN_kvGFOgzIDoljb7Fgcv1qgtFaTse2g,Jazz Vela,https://play-lh.googleusercontent.com/a-/AOh14Gi5B__c3F82RBSL8geL1yder8nVanhJYlYSJETbvZE,"its really great my fiancee and my self enjoy it, it helps us be able to relax and wind down",5,0,5.10,2021-01-21 17:28:12,,
450,gp:AOqpTOGrFetJxojY7FGbUj4ZVKCtgE4zJ-T6flAPBkVVnP39pnN3waec2Ow58LoMH-djiyLjTYSBR6Kdsj9J0w,Olivia Montville,https://play-lh.googleusercontent.com/a-/AOh14Ggzc827mZp5g8QOmocasrS20zbEwa8GObCGMnHU,Very simple and relaxing,5,0,5.11.1,2021-02-13 07:38:43,,
451,gp:AOqpTOFz7CGuCeCE_BT1C0gEmsJY8Ja1uGylI_LY1qnfIGfF9Z2g3RMPZa1ixWGptqpBiWScr6A6en12b5d4aQ,Joseph Bosley,https://play-lh.googleusercontent.com/a-/AOh14GjgAoXbsAZfo4wS2e8MaXkakABselMk7zUGCZKO,"I was very surprised at the amount of content that this app provides, from learning how to meditate, tackling anxiety and stress, and even providing you with calm and peaceful music for hours and hours to help you concentrate and all on your own time, you make time for your courses. Taking these courses have provided me with help to build up mental defenses against my panic and anxiety, and with each morning I look making time for the next course.",5,2,5.6,2020-11-23 22:52:23,,
452,gp:AOqpTOG9LluVlLuZjAmdKaZDQujtu6wVhRc1X4luIilrXfJsLFoAUohgFgmZGVxprlkzUBdHcyi2QsS3iSPMDQ,Natasha L.,https://play-lh.googleusercontent.com/-CionxxBvqgU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzJRxChvU5VqLH0HdewY7YRQ5aqA/photo.jpg,really great app especially people like me who have anxiety. 😊,5,0,5.10,2021-01-21 12:49:52,,
453,gp:AOqpTOGtOXL_X1Dg82OOzyN8yrtFyTD3d1pMS8uIYoHwv-kex_6re0fyvFPmEEoOfoTVZQShATSfLGUagiCgsQ,Anthony Everidge,https://play-lh.googleusercontent.com/-YkDarn1d1fc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckB6Rgi_eHF0PlK3Mf-RKf1naxyjw/photo.jpg,Very relaxing and calming to my body and my mind,5,0,5.11.1,2021-02-02 05:09:01,,
454,gp:AOqpTOGYgcnKOrMT01jj3vvcUaxRKoZCnjGlBChb_kTibqHmf0Dch6-7C-mAWIXhf-jOS1LST8Ii81zlpg-tbQ,Oscar Pena,https://play-lh.googleusercontent.com/a-/AOh14GgWkHAoOt2X_OJZ2B1TEHYvKHIFQuqslREVyj1__0E,Exceptional tools to improve mental health!,5,0,5.9,2021-01-24 08:28:20,,
455,gp:AOqpTOEXPWrNtNpDxywZHAK6GD4mBQqE9qNWOBfGOwkS37Y8v-JFMWBBfMQZpBrIgHrm8xL1Ddsej8omfaO_RQ,farm life channel Y T,https://play-lh.googleusercontent.com/a-/AOh14GjaOrrUrkLPBMKdoKwO0A9IaU0psFDYsjDQSs7m0A,"I originally thought the price of the app was insane, but I wanted to see if it worked because I have trouble going to sleep often. If you have trouble sleeping, anxiety or want to learn to calm down and relax, this is it. Would you pay $60 a year to sleep well and help you relax? After a year and a half, I still had trouble sleeping twice. Out of 365 days. Worth every penny.",5,0,5.8,2021-01-07 10:31:00,,
456,gp:AOqpTOES7J21cRVM6ZYHz1Dp_k6mYUOHCRcom-LHjJacurAZqNn6bFYD8iI4bqcQ7sguCxwBkgioxbziHNNYGQ,Roxanne Robinson,https://play-lh.googleusercontent.com/a-/AOh14GgfVFMkm3fym9LpM5kWEQLVljRThWa1km6teqO6_R4,"I absolutely LOVE this app. I'd love to be a candidate for a""complimentary"" subscription 🧘🏽‍♀️ Whenever I feel my anxiety levels rising, I put on my earbuds and listen. I wake up before the sun 🌞 rises and I listen. I also listen while I read. I'm leaving a comment right now, so I could inspire someone else. My son is autistic, and ADHD, he sees me all the time using the app, well this morning, he asked me to put it on his tablet! we are 🎧 together",5,322,5.5.1,2020-10-09 16:26:48,,
457,gp:AOqpTOF8WuFfx2fZ0dqFGdHyQxSBA5wpYvcCUa6ZCidNM2DxmN750a5NN0SOchUN0ytzw3zbxf7Ktx3eG0kcRQ,Darnell Walker,https://play-lh.googleusercontent.com/a-/AOh14GiLSTbq5BAebtErluKI_3mHeALaBAXBMK8WmWIxGw,great service on a awesome platform.,5,0,5.10,2021-01-10 09:55:03,,
458,gp:AOqpTOHKV-8YN9-ywMW7zS3mPtWC_tcQdzJwUEvodM-N6vp_wi2KG8a593wJXmEd2oQr_N_wvKNBzvvcXuO_Jg,Nicole Headen,https://play-lh.googleusercontent.com/-wolcPrNRfWg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYH816TATXa8AS80P1PqBc-AbmvQ/photo.jpg,"Omg! I live by this! If I'm having an anxiety filled moment this is my go to. And I love Tamara Levitt💗. Her voice is so relaxing. In the beginning I will say its hard to stay focused, but as you progress your mind is able to dive deeper and deeper into thought.",5,1,5.8,2020-12-07 01:40:15,,
459,gp:AOqpTOEHuxmLHYqF1kMpKPWFTItSPXUt05ujI4_7wh7ItL6iOPvsR0N3rjkJvBELgI1mbrvLKvMjO4WYhd9n1g,Pg Pgpg,https://play-lh.googleusercontent.com/-A4qJjI7RdcM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmFR163znCi3kpO0JJFtPFQyacuPw/photo.jpg,Helps ease daily stressed. What a wonderful platform,5,0,5.9,2020-12-13 14:02:42,,
460,gp:AOqpTOGphFmPXewDM9uB7LO_vmgycarQd4kjlslBqx5rkYVUumLw9hjIyrE39-2VDHoXKs7R6laHzpWh3M0NJQ,Erin Amerman,https://play-lh.googleusercontent.com/-hah3TKkF1dA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnXeIvR37e6THSOuoo6Z8O7beOVsw/photo.jpg,"I have used this app for over 4 years! I had the free version for a year and a half and loved it but wanted a little more. I use the paid version now. It doesn't cost anymore than any streaming service, actually cheaper than my Netflix and even Hulu. I'd give up both for this app if I had to. Helps with my sleep , my kid's sleep and our mental growth. I highly recommend using this!",5,263,5.6,2020-10-28 04:20:44,,
461,gp:AOqpTOFl_S2MSRzpkNUb1qXMS3f-su_1DXMi58tZaWy7T5ctBN6EXj3NzNq5gN1pQqQ8QoEfeEdxFchNat487g,Valrii Upton,https://play-lh.googleusercontent.com/-DKzeReM840I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmw8My2JTZm1ejqO8YDgvx7bUSqA/photo.jpg,learning meditation just got simplified,5,0,5.11.1,2021-02-10 08:19:20,,
462,gp:AOqpTOHGCASoNyRRCFv4sHDAN9HmSnYMjOhn2K7nVhmmQSGnatDAeW8mfuKlFxMBafcOiydL5lznSNo3sbw4Pw,Pam Rossi,https://play-lh.googleusercontent.com/-VmIk_SyuGVE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4ovArHErRMJol3RBP3N39tEvGYg/photo.jpg,"I absolutely love this app. I have tried many different meditations and soundscapes from others but you get all the variety you need here in once place. You get to choose the person's voice that seems most soothing, the variation in sounds and style of music that is most appealing to you, the sleep stories that allow you to drift off even before they end. I could just go on and on. The creators of Calm did a remarkable job. During these stressful days this is the best medicine you could ask for!",5,151,5.5.2,2020-10-11 15:19:43,,
463,gp:AOqpTOH-1ZyzLRSioNiGM1DOow1oBq8eSl6pl7B0wuZ8QAPo6eM4LJXxh98sPD2avxTQnK44YG72hxICmOoyZA,Claire Harris,https://play-lh.googleusercontent.com/-mNIdN22LhfM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckk286jGi-Dt-aVVWs4ZkUInj-EtA/photo.jpg,to be honest I have been feeling really overwhelmed and this app really tends to help me!,5,0,5.10,2021-01-02 08:39:15,,
464,gp:AOqpTOHlruW4rMtyUgcN6vmA3n8thLsdNuGGlbZpU4e7kStZfSCsaswLkUJNmL8hsp6rzuzzHWtSRkFrkRxiMA,Sherryl Sweeney,https://play-lh.googleusercontent.com/a-/AOh14GhhELDQtTu57SAgwpYJCKvEBVYs_ep9wJ5OcdCB,comforting and very helpful in getting to sleep.,5,0,5.10,2021-01-06 14:26:47,,
465,gp:AOqpTOGAmZk8jNz0v4dbDrxumQLtcvisMvOUde-se5UNncfADeF_rwieOwQci09GieogK0FFXCnye9TDqaN0Ww,Ann Hynes,https://play-lh.googleusercontent.com/a-/AOh14GgSZRtiELUjIK-trUs580oTGhRu5ftZM0cc1t_PMA,Voice calming. Easy to follow. Reference to reverting to main focus with gentleness. Makes you want to go on with the series. Shows how diversion of thoughts really does decrease pain. I just had a shoulder arthroscopy yesterday and today was a good day to start this series. It really does help. I have osteoarthritis as well as inflammatory arthritis so pain is an ongoing problem for me. I'm glad I found Calm!,5,189,5.5.2,2020-10-10 20:15:03,,
466,gp:AOqpTOHp4V5nssf89G_kc9FzB2JUfY9rvh45uqc1dggxKVsODncr4c02UzRHzSp-3jmO8IHQQqGJI18drBTs4Q,Moogle Jarjum,https://play-lh.googleusercontent.com/-U4gpzdjDEOw/AAAAAAAAAAI/AAAAAAAAAsk/AMZuuckxY4PyClRE7LRNE-Z9QJzGkETwFg/photo.jpg,"when I tried the 7 day free trail I was amazed at the shift in my body and spirit uality. I had never paid for an app before, but by the end of the 7 days I was so impressed that I brought the yearly option and have been using for over a year. it does take consistency, for some it may take longer but you have to try to fully let yourself relax rather then expect something to happen without letting go of yourself. highly recommended. 5 stars. I'll use for the rest of my life. thank you Calm!",5,52,5.8,2020-12-03 01:23:13,,
467,gp:AOqpTOESwlSbexV9Y0wwxgQunZFPr-g2MsRupSfDiuXvt4KaMXiRxbP-vlX109G8dNfMnmL_b2SpagniNFBadw,Linda Sprudzane,https://play-lh.googleusercontent.com/a-/AOh14GielqRjRx7beFcej82hPs_uGyg0SDe12XqvXyatew,"Calm is one of the handful of apps I actually happily choose to pay for, I listen to the sleep stories almost every night and they have become a part of my routine. I love when there's new ones with cool people or just new ones in general. The daily calms have helped me many a time to gain a new perspective, which always much appreciated. I dont have a bad thing to say about this app, some things work for some people sad not for others. Calm works for me.",5,13,5.8,2020-12-03 02:36:38,,
468,gp:AOqpTOFL4Ylu8H7xJCAJDW-iNOaVrFdBTNxNCaT2J4EZREDetNvwNB4FdMnQQUkV686NLlCPewPy9RtUSwaOmA,Audrey Kramer,https://play-lh.googleusercontent.com/-EyjW_rg3UkA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmjfOWBM5aJ17ARNpSQXav_fohCVg/photo.jpg,I have had this for about 2 months and I did not really care at first but now because we use it at school I love it it helps me sleep so well and I don't have premium or any in app purchases and I don't even need it. I WOULD RECOMMEND!,5,1,5.8,2020-12-05 02:09:26,,
469,gp:AOqpTOGT_FvOrb87o9_mRE7diJj5kEYih-z7BJpk6co6C5fYF2fqvi3xVXHK695mGnVDlQP5U72L9-ZU7o0Meg,Robert Madigan,https://play-lh.googleusercontent.com/a-/AOh14GjB65HO5i-HReDH7A0MDqy8FP60QTfaV7ZV4D6mPA,"This app is so fantastic... I'm finally making meditation a habitual (not always daily) ritual and experiencing it's incredible benefits including (most important to me) an enhanced focus and a more regular state of awareness to the present moment. It also has beautiful ambience music for study and night time stories including the saint of wholesomeness, Bob Ross! I don't believe I will ever leave!",5,11,5.5.2,2020-10-21 00:18:22,,
470,gp:AOqpTOEA9AKfclmbZ_uWHoh3irm2ERu63IylIIsA8Yv4Gqip9LVAjfKJJyyOj83PL0AWDfLoMy8AvorbPrgn_w,KJ Impakt,https://play-lh.googleusercontent.com/a-/AOh14GguGqg0Y2GTpLnpc2c8_qmaKwblZ_dIE1NtTL65,"Your commercial for this app is by far the best set of 15 and 30 sec. spots I've ever experienced!! Don't ever change it!! Never relaxed so well in a stressful household since before these commercials came out. Once I notice it start on tv and online, I use those seconds to enjoy the rain as it comes down. I make my kids quiet down just so we can enjoy it together.",5,33,5.4,2020-10-05 09:05:49,,
471,gp:AOqpTOGm6nuinKvvuFNHGXDjXd5AKpzaNhiZOwOkL7jKiUqlTXTVyyy5OtUrrRh3aOLUGluqRpHNFB0GU01erQ,Dave Downes,https://play-lh.googleusercontent.com/-UWf3e_IgHT8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck5jP9XcZ02GwnKpRi0PRFTwT9xNQ/photo.jpg,Love this app it's been an absolute god send for me as I struggle with getting to sleep & the huge amount of choice on what you're wanting whether it be help with sleep or simply a relaxation session. I can highly recommend this app to everyone.,5,0,5.8,2020-12-07 08:14:35,,
472,gp:AOqpTOEKN3zGvEeOMxbrijzn31VrrWsZbxmoFPDeWIzEa86ElFBwLvC74fjIpXJRNKBIQ5SDdOaOJwj5O2WZ_w,Dunia Bhy,https://play-lh.googleusercontent.com/a-/AOh14Ggo0vD5gfM0EMp7zVRLMEbpgdk5Lw-4PGUfZvQe_w,"This app changed my life. It really helped me became a calmer person and have clarity. My mind is much more peaceful and have significantly less troubling and negative thoughts, even when I do have them sometimes, I'm able to distinguish them as just thoughts and not my reality. This is a really helpful app and I'm so thankful to the creators and all those who worked hard to get it working as good as it is.",5,81,5.6,2020-10-29 08:30:20,,
473,gp:AOqpTOF_Qd0wVrQjFxyORHhu4K91Jv3bAT4iEMXh6oAGVve0SU9GPbxsgHGWh9pUiKQKelRs_2cPlZZBfVCwrQ,Michelle Doan,https://play-lh.googleusercontent.com/a-/AOh14GguPTE8vrZRkCM_uHmnK3ZexNTmLGwQp9QHTvoQF3g,Love the daily calm 10 mins guided exercise and the host!,5,0,5.10,2020-12-27 20:11:49,,
474,gp:AOqpTOHmJUcR0G0ZPU1jkoCTgAKm6RXbjg_IEZ8Tm5OPt_utcAx8uDxziZOBrwIJHfSDt79VNLpDqHXMrfNDng,The B Signature,https://play-lh.googleusercontent.com/a-/AOh14Gj9CotgUvMK0J4NkxsyOeO6IQsW-Tl5csNX1rlwmQ,I love this program only on day 1 but it's a start to s mean to an ends. 2021 Happy New year,5,0,5.10,2021-01-01 09:57:03,,
475,gp:AOqpTOFyrHaCAyXBndX3nojj5XRXBHHhbdtbwo07cYAOQNFhZolwO0C3iTTlvq4KY1Mtrnky7cuDPBvshDHKmw,Dennis Putera,https://play-lh.googleusercontent.com/a-/AOh14GgiBPNE781Ia2YqTyMCkpsLSkl_I-ZtrK6Nf8GPsQ,"This app is actually very good. Especially this app can tell story with audio voice. There are so many story in this app that can improve our relaxation and improve our creativity. But maybe most of all or all the story is using an english language. According to me, if the story is available for another language audio voice, It should be better because your market target will not only target to who only understand the english language. The more audio language you provide the more better your app",5,1,5.8,2020-12-03 05:26:41,,
476,gp:AOqpTOFT1IWqj9T650I_hAqqGRXDXoX9GEab3yyftDtOXbi4U8Wky2qTmykR8fMxGY5_VxWIRP8lNsX-EBF3Xw,minions vision,https://play-lh.googleusercontent.com/-obGXoG9ckbI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsqYA6poKmaRSO437ZKn-VTqmlPA/photo.jpg,great tool for managing my anxiety and stress,5,0,5.10,2021-01-09 14:40:07,,
477,gp:AOqpTOFgAnJzIEFz4_nMzXfqZDqVVVeoGehcczLSqvuu6RMNny6Qa-39ekA-CufDSp20ntOUCJxokNK1Wn_H-Q,Rob Gale,https://play-lh.googleusercontent.com/-Hv4E2L8-6hI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnViQhVToTHDYW1h2ROcnURMv9zUQ/photo.jpg,love it!! its significantly helped me through some personal crisis,5,0,5.10,2021-01-28 01:15:25,,
478,gp:AOqpTOFc2awVT5hBiF93z6Jqjo0gFwx-tCxyXH_AmMQFG8ba9-ayLlNT0OW9hsqY5Wafj9Lb7oPLXOmI4-e2Eg,Mary Farnstrom,https://play-lh.googleusercontent.com/a-/AOh14GiI3bVBZTS4Iz2GPpyWT3Mr0TVPEC4rsPl_yx_M,"So I went through a LOT of the most recent reviews on this app after giving it 5 stars and saw a bunch of low reviews from people who are upset about having to pay for a year subscription. It's less than $6 a month for something that I use three times a day and it's VERY much worth the price. A lot of people also claim it's super buggy, but I have NEVER had an issue. Most of the low reviews are just outright FALSE, so please give this app a chance if you suffer from anxiety or depression.",5,144,5.4,2020-10-03 17:22:46,,
479,gp:AOqpTOEWMwEB5sOnEHqoYjHXLEkgxsZG43KqAVow5t9MyDfdIPxX2tbl0UgCCadl_m5oaBgNvOZyA8JlAadBMg,Vanessa Vikander,https://play-lh.googleusercontent.com/a-/AOh14GhzFaCersb3CeHoY7_KzXSyolmjaFO8lSKQ7SFDLQ,"The reviews for this app absolutely do not do it justice. It has made a huge difference in my life. I sleep so much better and wake up more refreshed. Yes, there is a subscription fee but I find that the variety of content is well worth the yearly price. The one thing I agree on is wanting a sleep story playlist option, in the even that the first one just didn't get the job done.",5,50,5.8,2020-12-01 21:27:33,,
480,gp:AOqpTOGgtN7-CNlK49Zs_FWYYuy8LPRlKo9rSlvtf9tumtLgvL--0fZTZBC0wLrQYcaxsfPtR1sQ2J_qMhCNcQ,ceci rose,https://play-lh.googleusercontent.com/-3k3u-YMHwpg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclruFvC-rPuxS_Mkllv1wMcg_6QbA/photo.jpg,I have lots of stressful things going on in my life this app has helped me calm down in the darkest times I definitely reccomend,5,1,5.9,2020-12-21 07:13:08,,
481,gp:AOqpTOHclDajms3NgtaIpOmqctfmfXhPMiSb3uWB4wCrvVlTt2kiVx9qRZkh8ViMtwascffu3mMO_y4W4-WmXQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love the heck out of Calm. I've used it for almost a year now and there is always new content. I do wish there were more feelings on the check-in and sometimes I am feeling more than one feeling if there was a way to pick more than one would be nice. And finally please more Bob Ross, that is my go to if I am restless. I love Calm. It helps me stay calm.",5,48,5.7,2020-11-21 03:24:45,,
482,gp:AOqpTOHFIhuI4OD7UYsd9As2cwTVw9jZxOASsQZKIMuyvHhI-9DTpxW0WzLchcksHLrkQhZrWOlOn_zwMAyBtw,Robin Droegemeier,https://play-lh.googleusercontent.com/-FPwBhr_G_Dk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmdS87JcJLy1q4g6o-yoDZr89--qw/photo.jpg,A great tool for meditation and aleep6,5,0,5.10,2021-01-18 09:32:28,,
483,gp:AOqpTOF5EXZYbgx3UsC9qMMH69F-T6GVLiYAsz4iHMLy_CCyp8KEIapzJI-kpuiUiX3WfFzN5tduaCf8oOTL8A,Marianne Scarzello,https://play-lh.googleusercontent.com/-rYfH9kWPfKw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnnVMXW1XZJTGxyME7hYuR4mdro5w/photo.jpg,love this app. helps me drift off to sleep every night,5,0,5.10,2020-12-21 08:34:49,,
484,gp:AOqpTOGM6ULdj_dGcTUS2agG50aJ795BnjxFwZxPck7cYtQWXHFa-bE8_G4MCPD8mdWYxek7w8OSDfwpmlfmlw,Mustapha Simpson,https://play-lh.googleusercontent.com/a-/AOh14GiL_DLe_4NiuLanP-5CfMEsdVo8JGHsMu7El9AmZzc,"Such a soothing application, very beautifully designed and a pleasure to use. Great content always available. Worth the money. Would be great if startup loadup times are lessened",5,0,5.8,2020-12-06 15:42:20,,
485,gp:AOqpTOGmPDMIE1VRs_bmB-z7p9z_v3w8B1-zkbSbF-8qP08f0cP3PmJoXyx3hJnnzindCjuTxFWOxbxZHZhNQw,Margaret Diaz,https://play-lh.googleusercontent.com/a-/AOh14GhVO39RCCUqz2qC_q2s1i-dhEOq7b0F5EdEF27m,"Amazing app! I downloaded it to help me begin my journey with meditation. Although that journey has stalled a bit for me personally, I couldn't imagine living without it because of the sleep features. Whether it's a sleep meditation, stories, sounds, or music, it's become invaluable to my nights! Also love the amount of updates being made to the app, with a new meditation options, sleep stories, podcast, and even a movement option!",5,50,5.6,2020-10-23 00:44:49,,
486,gp:AOqpTOEBCD4sYDXkvuW2I6Hpx0UGzA_BVXGn7NHZoU_X0T4sQx5Eyv5wSJusrzWCNYxVH9gOdesq6EGvEZl9ow,Frank Lloyd,https://play-lh.googleusercontent.com/a-/AOh14Ghj6_gICYstmqJgopXDQNHKwmZKOo4iCIQoobyQ3w,"I've been using this app for a year now. In the beginning it was difficult to stay focused, but the Calm sessions encourage you not to judge yourself if your mind wanders, and just get back on track. Over time it got easier. This app just works. I use it after work and it helps me relax quite a bit. I often use it right before bed as well, to settle me down. I love this app and renewed for a second year.",5,41,5.6,2020-11-04 03:49:41,,
487,gp:AOqpTOEt8_UjgtRdWClQi1RSdelo8LjZ2-6908gf1mhpC4bP7_HXo3SpIBqZLaP7_3Qzkqbl-GvL4IUSECZylg,Celri Olley,https://play-lh.googleusercontent.com/a-/AOh14GgFV11cNmQ4yS6_0EtKCZP2_FpTBuLQigjb3xdP0w,"While the new updates have caused some issues, I am keeping my rating at 5. This app has helped me and my young daughter cope with lockdown, anxiety and gaining focus. I love the music and even though my favourite scene was moved I found another and was able to adapt. I love exploring new additions to the app and look forward to finding new voices to speak wisdom into my day. Bugs can be fixed, but my gratitude for the collection of voices, content and focus guides remains 5 stars.",5,20,5.7,2020-11-14 07:28:15,,
